Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
2710,CA-2012-121797,2012-01-30,2012-02-06,Standard Class,CC-12145,Consumer,90004,TEC-MA-10000488,1919.976,3,0.2,215.9973
2715,CA-2012-103723,2012-12-01,2012-12-06,Standard Class,BT-11305,Home Office,98103,OFF-AR-10003251,13.9,5,0,5.56
2719,CA-2014-144827,2014-12-22,2014-12-28,Standard Class,SE-20110,Consumer,92627,OFF-ST-10004340,124.36,2,0,33.5772
2724,CA-2011-153479,2011-10-04,2011-10-08,Standard Class,DF-13135,Consumer,94591,OFF-LA-10004689,14.45,5,0,6.7915
2725,CA-2011-153479,2011-10-04,2011-10-08,Standard Class,DF-13135,Consumer,94591,OFF-BI-10002867,95.648,2,0.2,31.0856
2730,CA-2014-104801,2014-02-14,2014-02-20,Standard Class,FH-14350,Consumer,98103,OFF-AR-10001547,6.63,3,0,1.7901
2731,CA-2014-104801,2014-02-14,2014-02-20,Standard Class,FH-14350,Consumer,98103,TEC-AC-10001838,799.96,4,0,343.9828
2732,CA-2014-104801,2014-02-14,2014-02-20,Standard Class,FH-14350,Consumer,98103,FUR-FU-10004017,107.53,1,0,21.506
2735,CA-2012-129770,2012-02-21,2012-02-23,Second Class,JE-15715,Consumer,88001,OFF-PA-10003127,49.12,4,0,23.0864
2743,CA-2011-149244,2011-11-04,2011-11-08,Standard Class,MS-17530,Consumer,92037,FUR-FU-10004671,35.34,2,0,13.4292
2744,CA-2012-140144,2012-06-20,2012-06-25,Second Class,SC-20770,Corporate,94109,FUR-FU-10002253,257.64,6,0,100.4796
2745,CA-2012-140144,2012-06-20,2012-06-25,Second Class,SC-20770,Corporate,94109,TEC-PH-10002726,125.976,3,0.2,47.241
2750,US-2011-141257,2011-06-08,2011-06-14,Standard Class,CS-11950,Consumer,98103,FUR-CH-10002758,585.552,3,0.2,73.194
2751,CA-2011-154669,2011-08-08,2011-08-11,Second Class,TM-21010,Consumer,95687,OFF-ST-10000532,423.28,11,0,110.0528
2752,CA-2011-158029,2011-05-26,2011-05-30,Standard Class,HF-14995,Consumer,90004,FUR-CH-10000988,225.296,2,0.2,22.5296
2753,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,Consumer,94109,OFF-AR-10003251,5.56,2,0,2.224
2754,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,Consumer,94109,TEC-AC-10003174,323.37,3,0,129.348
2755,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,Consumer,94109,TEC-PH-10002311,783.96,5,0.2,68.5965
2756,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,Consumer,94109,OFF-AP-10002651,1447.65,5,0,419.8185
2757,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,Consumer,94109,OFF-PA-10001184,11.96,2,0,5.8604
2761,CA-2011-129574,2011-05-26,2011-05-29,First Class,Dp-13240,Home Office,84107,OFF-PA-10002893,48.4,5,0,23.232
2762,CA-2014-126536,2014-10-13,2014-10-15,First Class,NK-18490,Home Office,94109,TEC-AC-10003709,0.99,1,0,0.4356
2763,CA-2014-126536,2014-10-13,2014-10-15,First Class,NK-18490,Home Office,94109,OFF-BI-10001191,101.84,5,0.2,36.917
2776,CA-2013-144729,2013-10-22,2013-10-26,Standard Class,JE-15745,Consumer,92037,OFF-ST-10004804,154.44,3,0,1.5444
2777,CA-2012-127019,2012-12-21,2012-12-25,Standard Class,ER-13855,Corporate,80906,OFF-AP-10003971,60.984,7,0.2,4.5738
2778,CA-2012-138534,2012-07-17,2012-07-19,Second Class,JM-15535,Consumer,93309,FUR-BO-10003159,195.466,2,0.15,-13.7976
2786,CA-2012-149972,2012-09-21,2012-09-23,First Class,CD-12790,Home Office,90004,FUR-CH-10004997,601.536,4,0.2,0
2787,CA-2012-149972,2012-09-21,2012-09-23,First Class,CD-12790,Home Office,90004,OFF-FA-10002763,7.9,2,0,2.528
2794,CA-2011-154599,2011-04-12,2011-04-17,Standard Class,KN-16450,Corporate,90278,TEC-PH-10001557,1075.088,14,0.2,94.0702
2795,CA-2011-154599,2011-04-12,2011-04-17,Standard Class,KN-16450,Corporate,90278,TEC-PH-10000576,438.368,4,0.2,38.3572
2796,CA-2011-154599,2011-04-12,2011-04-17,Standard Class,KN-16450,Corporate,90278,OFF-BI-10002764,18.088,7,0.2,6.5569
2797,CA-2011-154599,2011-04-12,2011-04-17,Standard Class,KN-16450,Corporate,90278,FUR-BO-10001337,308.499,3,0.15,-18.147
2802,US-2012-110163,2012-11-01,2012-11-04,First Class,GA-14725,Consumer,97301,OFF-AR-10001683,7.88,1,0.2,1.773
2803,CA-2014-143329,2014-11-04,2014-11-09,Standard Class,DL-13330,Consumer,88001,FUR-FU-10000629,41.37,3,0,17.3754
2804,CA-2012-159380,2012-05-12,2012-05-16,Standard Class,CS-12505,Consumer,94109,OFF-PA-10003893,12.84,3,0,5.778
2805,CA-2012-159380,2012-05-12,2012-05-16,Standard Class,CS-12505,Consumer,94109,OFF-PA-10004239,25.68,6,0,11.556
2807,CA-2012-148635,2012-07-25,2012-07-27,Second Class,MH-18025,Consumer,98103,OFF-FA-10004395,9.42,2,0,0.471
2808,CA-2012-148635,2012-07-25,2012-07-27,Second Class,MH-18025,Consumer,98103,OFF-PA-10004782,12.96,2,0,6.2208
2809,CA-2012-148635,2012-07-25,2012-07-27,Second Class,MH-18025,Consumer,98103,FUR-BO-10002213,704.9,5,0,56.392
2810,CA-2012-148635,2012-07-25,2012-07-27,Second Class,MH-18025,Consumer,98103,FUR-CH-10001854,561.568,2,0.2,28.0784
2820,CA-2013-160500,2013-05-06,2013-05-09,First Class,DM-13015,Consumer,92024,OFF-BI-10003784,6.72,5,0.2,2.352
2821,CA-2013-160500,2013-05-06,2013-05-09,First Class,DM-13015,Consumer,92024,FUR-TA-10003748,298.776,3,0.2,7.4694
2822,CA-2014-100202,2014-01-01,2014-01-06,Standard Class,BD-11620,Consumer,92804,TEC-PH-10002563,302.376,3,0.2,22.6782
2832,CA-2011-148915,2011-11-01,2011-11-05,Standard Class,ND-18370,Consumer,97206,OFF-ST-10001128,443.92,5,0.2,-94.333
2833,CA-2011-148915,2011-11-01,2011-11-05,Standard Class,ND-18370,Consumer,97206,TEC-PH-10000673,155.976,3,0.2,54.5916
2836,CA-2014-110842,2014-11-12,2014-11-17,Standard Class,GA-14725,Consumer,90004,OFF-AP-10003971,10.89,1,0,2.8314
2837,CA-2014-110842,2014-11-12,2014-11-17,Standard Class,GA-14725,Consumer,90004,OFF-PA-10000520,19.44,3,0,9.3312
2838,CA-2014-110842,2014-11-12,2014-11-17,Standard Class,GA-14725,Consumer,90004,OFF-BI-10000977,121.6,5,0.2,39.52
2857,CA-2013-128594,2013-08-27,2013-08-30,First Class,DJ-13510,Corporate,92037,FUR-CH-10001215,1603.136,4,0.2,100.196
2864,US-2014-103828,2014-08-14,2014-08-14,Same Day,JK-15370,Consumer,94109,OFF-ST-10001325,31.44,3,0,8.4888
2865,US-2014-103828,2014-08-14,2014-08-14,Same Day,JK-15370,Consumer,94109,OFF-AP-10001366,83.79,7,0,22.6233
2866,US-2014-103828,2014-08-14,2014-08-14,Same Day,JK-15370,Consumer,94109,OFF-AR-10000588,59.52,3,0,15.4752
2867,US-2014-103828,2014-08-14,2014-08-14,Same Day,JK-15370,Consumer,94109,OFF-SU-10001225,31.92,4,0,9.2568
2871,CA-2011-148040,2011-03-22,2011-03-26,Standard Class,BF-11275,Corporate,85705,OFF-PA-10002581,74.352,3,0.2,23.235
2872,CA-2011-148040,2011-03-22,2011-03-26,Standard Class,BF-11275,Corporate,85705,FUR-CH-10001482,314.352,3,0.2,-35.3646
2873,CA-2014-135167,2014-06-16,2014-06-21,Standard Class,SC-20800,Consumer,90004,OFF-AR-10002399,4.26,1,0,1.7466
2874,CA-2014-137022,2014-11-17,2014-11-23,Standard Class,SW-20275,Consumer,92037,OFF-ST-10001963,811.28,8,0,24.3384
2876,US-2013-167339,2013-01-21,2013-01-23,Second Class,TD-20995,Consumer,92037,FUR-CH-10004289,153.568,2,0.2,-5.7588
2877,US-2013-167339,2013-01-21,2013-01-23,Second Class,TD-20995,Consumer,92037,FUR-CH-10000785,1013.488,7,0.2,76.0116
2884,CA-2013-130799,2013-11-12,2013-11-17,Second Class,BK-11260,Consumer,94109,FUR-FU-10001852,6.96,4,0,2.2272
2885,CA-2013-164483,2013-01-30,2013-02-03,Standard Class,JF-15490,Consumer,94109,OFF-BI-10000014,17.456,2,0.2,5.8914
2886,US-2013-159856,2013-10-19,2013-10-23,Standard Class,EP-13915,Consumer,85281,FUR-CH-10003396,307.92,5,0.2,-34.641
2887,CA-2014-102099,2014-12-19,2014-12-20,First Class,EP-13915,Consumer,90004,OFF-AR-10003811,6.63,3,0,1.7901
2888,CA-2014-102099,2014-12-19,2014-12-20,First Class,EP-13915,Consumer,90004,OFF-PA-10003172,12.96,2,0,6.2208
2889,CA-2014-102099,2014-12-19,2014-12-20,First Class,EP-13915,Consumer,90004,OFF-PA-10000289,32.4,5,0,15.552
2890,CA-2014-164049,2014-11-03,2014-11-07,Standard Class,KH-16630,Corporate,98103,OFF-PA-10000791,23.85,5,0,10.7325
2906,CA-2011-127586,2011-09-26,2011-09-30,Standard Class,CS-12400,Home Office,98103,OFF-ST-10002615,310.12,2,0,80.6312
2910,CA-2014-166415,2014-02-20,2014-02-24,Standard Class,ME-17725,Consumer,98103,OFF-FA-10004968,11.22,3,0,0.2244
2922,CA-2014-164329,2014-01-31,2014-01-31,Same Day,MM-17920,Consumer,94109,OFF-ST-10001511,129.3,2,0,6.465
2931,CA-2012-168564,2012-08-08,2012-08-08,Same Day,TT-21220,Consumer,94109,OFF-BI-10004970,6.608,2,0.2,2.2302
2932,CA-2012-168564,2012-08-08,2012-08-08,Same Day,TT-21220,Consumer,94109,OFF-BI-10002557,7.28,2,0.2,2.73
2933,CA-2012-168564,2012-08-08,2012-08-08,Same Day,TT-21220,Consumer,94109,FUR-CH-10000785,144.784,1,0.2,10.8588
2934,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,TEC-PH-10002311,156.792,1,0.2,13.7193
2935,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,TEC-PH-10002834,431.976,3,0.2,26.9985
2936,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,OFF-EN-10000927,35.89,1,0,16.1505
2937,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,OFF-BI-10001636,47.208,7,0.2,15.3426
2938,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,OFF-PA-10001736,248.08,7,0,116.5976
2939,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,OFF-PA-10000482,189.7,5,0,89.159
2940,US-2013-169040,2013-12-07,2013-12-13,Standard Class,GT-14710,Consumer,98103,OFF-BI-10001658,59.808,3,0.2,19.4376
2944,CA-2014-126242,2014-11-20,2014-11-25,Standard Class,MC-18100,Consumer,90004,OFF-ST-10000675,305.01,9,0,76.2525
2945,CA-2014-126242,2014-11-20,2014-11-25,Standard Class,MC-18100,Consumer,90004,FUR-FU-10002685,18.7,1,0,7.106
2946,CA-2013-166443,2013-11-05,2013-11-06,First Class,LH-17020,Consumer,94109,FUR-FU-10004020,38.29,7,0,16.4647
2947,CA-2014-169859,2014-12-15,2014-12-19,Standard Class,MP-18175,Home Office,92037,FUR-FU-10004963,26.25,3,0,11.025
2948,CA-2014-169859,2014-12-15,2014-12-19,Standard Class,MP-18175,Home Office,92037,OFF-BI-10000174,64.96,14,0.2,22.736
2949,CA-2014-169859,2014-12-15,2014-12-19,Standard Class,MP-18175,Home Office,92037,OFF-EN-10000461,43.7,5,0,20.539
2950,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Home Office,85301,TEC-AC-10001266,41.6,4,0.2,13
2951,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Home Office,85301,OFF-PA-10002160,23.12,5,0.2,8.381
2952,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Home Office,85301,FUR-CH-10004875,113.888,2,0.2,9.9652
2953,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Home Office,85301,FUR-FU-10000305,113.568,2,0.2,-5.6784
2954,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Home Office,85301,TEC-PH-10000347,7.92,2,0.2,0.693
2955,CA-2014-134915,2014-11-13,2014-11-13,Same Day,EM-14140,Home Office,85301,TEC-PH-10001459,671.984,2,0.2,50.3988
2959,CA-2012-158456,2012-12-24,2012-12-29,Standard Class,KT-16465,Consumer,90004,OFF-BI-10001097,19.936,4,0.2,7.2268
2960,CA-2012-158456,2012-12-24,2012-12-29,Standard Class,KT-16465,Consumer,90004,OFF-FA-10004854,45.92,4,0,21.5824
2961,CA-2014-143665,2014-04-27,2014-05-02,Standard Class,PO-19180,Home Office,98103,OFF-PA-10003673,20.34,3,0,9.3564
2962,CA-2014-143665,2014-04-27,2014-05-02,Standard Class,PO-19180,Home Office,98103,OFF-LA-10002034,39.28,8,0,19.2472
2963,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Corporate,92054,FUR-CH-10002774,81.568,2,0.2,9.1764
2964,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Corporate,92054,FUR-CH-10003817,97.184,2,0.2,6.074
2965,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Corporate,92054,OFF-BI-10002949,24.32,5,0.2,8.208
2966,CA-2014-137428,2014-12-17,2014-12-22,Second Class,AY-10555,Corporate,92054,FUR-FU-10002445,18.96,2,0,7.584
2982,CA-2011-131310,2011-07-12,2011-07-18,Standard Class,CL-12565,Consumer,98103,FUR-CH-10001797,123.136,4,0.2,13.8528
2983,CA-2011-131310,2011-07-12,2011-07-18,Standard Class,CL-12565,Consumer,98103,OFF-BI-10003094,11.264,4,0.2,3.8016
2984,US-2011-112872,2011-12-06,2011-12-11,Second Class,RC-19960,Consumer,97477,OFF-ST-10002205,53.424,3,0.2,4.6746
2985,US-2011-112872,2011-12-06,2011-12-11,Second Class,RC-19960,Consumer,97477,FUR-TA-10003238,275.49,1,0.5,-170.8038
2989,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Corporate,90004,TEC-AC-10004227,12.99,1,0,0.7794
2990,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Corporate,90004,OFF-BI-10000174,18.56,4,0.2,6.496
2991,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Corporate,90004,OFF-ST-10001809,449.15,5,0,8.983
2992,CA-2013-139010,2013-02-21,2013-02-26,Second Class,MC-17635,Corporate,90004,OFF-BI-10002309,31.248,7,0.2,10.9368
2995,CA-2013-112893,2013-09-10,2013-09-14,Second Class,AT-10735,Consumer,95207,OFF-BI-10004654,55.36,4,0.2,18.684
2996,US-2011-150532,2011-07-14,2011-07-21,Standard Class,PB-19150,Consumer,85023,OFF-ST-10000760,55.92,5,0.2,6.291
3008,CA-2011-130729,2011-10-24,2011-10-29,Standard Class,AA-10375,Consumer,91730,OFF-BI-10002706,34.272,3,0.2,11.1384
3011,CA-2014-134845,2014-04-18,2014-04-24,Standard Class,SR-20425,Home Office,80027,OFF-BI-10000773,12.03,5,0.7,-9.223
3012,CA-2014-134845,2014-04-18,2014-04-24,Standard Class,SR-20425,Home Office,80027,TEC-MA-10000822,2549.985,5,0.7,-3399.98
3013,CA-2014-134845,2014-04-18,2014-04-24,Standard Class,SR-20425,Home Office,80027,OFF-BI-10001543,21.594,2,0.7,-15.8356
3014,CA-2014-134845,2014-04-18,2014-04-24,Standard Class,SR-20425,Home Office,80027,OFF-BI-10003355,8.964,6,0.7,-6.5736
3015,CA-2014-134845,2014-04-18,2014-04-24,Standard Class,SR-20425,Home Office,80027,OFF-PA-10002005,20.736,4,0.2,7.2576
3020,CA-2012-123568,2012-11-08,2012-11-14,Standard Class,SC-20095,Consumer,84084,OFF-FA-10002701,5.04,3,0,0.2016
3021,CA-2012-123568,2012-11-08,2012-11-14,Standard Class,SC-20095,Consumer,84084,OFF-PA-10001125,92.94,3,0,41.823
3022,CA-2012-123568,2012-11-08,2012-11-14,Standard Class,SC-20095,Consumer,84084,FUR-FU-10004090,66.69,3,0,22.0077
3023,CA-2012-123568,2012-11-08,2012-11-14,Standard Class,SC-20095,Consumer,84084,OFF-BI-10001510,91.68,5,0.2,28.65
3028,CA-2011-106719,2011-08-24,2011-08-24,Same Day,RB-19645,Corporate,59102,OFF-BI-10002799,8.288,2,0.2,2.6936
3030,US-2013-164189,2013-03-25,2013-03-29,Standard Class,DR-12880,Corporate,97030,TEC-PH-10003691,403.168,4,0.2,25.198
3033,US-2013-114293,2013-11-22,2013-11-27,Standard Class,JH-16180,Consumer,97030,FUR-CH-10003833,195.136,4,0.2,-12.196
3040,CA-2014-101749,2014-10-04,2014-10-09,Standard Class,AS-10045,Corporate,91104,FUR-TA-10001520,171.288,3,0.2,-6.4233
3042,CA-2014-149559,2014-09-12,2014-09-13,Same Day,KF-16285,Home Office,90805,OFF-PA-10003172,12.96,2,0,6.2208
3043,CA-2014-149559,2014-09-12,2014-09-13,Same Day,KF-16285,Home Office,90805,OFF-EN-10002312,22.18,2,0,10.8682
3044,CA-2014-149559,2014-09-12,2014-09-13,Same Day,KF-16285,Home Office,90805,FUR-CH-10002320,2054.272,8,0.2,256.784
3048,CA-2011-137351,2011-09-30,2011-10-04,Standard Class,DB-13615,Consumer,98103,OFF-BI-10003910,43.176,7,0.2,13.4925
3051,US-2014-148054,2014-10-07,2014-10-12,Standard Class,NZ-18565,Home Office,83642,FUR-FU-10003247,41.96,2,0,2.9372
3052,US-2014-148054,2014-10-07,2014-10-12,Standard Class,NZ-18565,Home Office,83642,OFF-AP-10004336,227.84,4,0,66.0736
3053,US-2014-148054,2014-10-07,2014-10-12,Standard Class,NZ-18565,Home Office,83642,OFF-PA-10001295,37.94,2,0,18.2112
3057,CA-2014-131492,2014-10-20,2014-10-25,Second Class,HH-15010,Corporate,94109,OFF-EN-10002973,8.96,2,0,4.3008
3058,CA-2014-131492,2014-10-20,2014-10-25,Second Class,HH-15010,Corporate,94109,OFF-LA-10001641,31.5,10,0,15.12
3059,CA-2014-131492,2014-10-20,2014-10-25,Second Class,HH-15010,Corporate,94109,FUR-FU-10003878,30.56,2,0,10.3904
3060,CA-2014-131492,2014-10-20,2014-10-25,Second Class,HH-15010,Corporate,94109,FUR-TA-10003837,24.368,2,0.2,-3.3506
3065,CA-2014-106859,2014-03-14,2014-03-19,Second Class,BF-11215,Home Office,87105,OFF-ST-10000615,90.8,8,0,25.424
3066,CA-2014-106859,2014-03-14,2014-03-19,Second Class,BF-11215,Home Office,87105,TEC-PH-10004531,140.736,8,0.2,49.2576
3067,CA-2014-106859,2014-03-14,2014-03-19,Second Class,BF-11215,Home Office,87105,TEC-AC-10004001,214.95,5,0,88.1295
3068,CA-2014-106859,2014-03-14,2014-03-19,Second Class,BF-11215,Home Office,87105,OFF-PA-10001534,45.36,7,0,21.7728
3069,CA-2014-106859,2014-03-14,2014-03-19,Second Class,BF-11215,Home Office,87105,OFF-PA-10001815,288.24,6,0,138.3552
3074,CA-2013-125206,2013-01-03,2013-01-05,First Class,LR-16915,Consumer,90004,OFF-ST-10003692,114.46,2,0,28.615
3075,CA-2012-126137,2012-10-03,2012-10-08,Standard Class,BS-11755,Consumer,90004,FUR-BO-10004409,120.666,2,0.15,18.4548
3079,CA-2011-104780,2011-05-21,2011-05-25,Standard Class,BT-11530,Home Office,92037,OFF-AR-10003514,31.84,8,0,10.5072
3080,CA-2014-101182,2014-09-05,2014-09-06,First Class,KB-16405,Home Office,92307,OFF-PA-10001800,12.96,2,0,6.2208
3081,CA-2014-101182,2014-09-05,2014-09-06,First Class,KB-16405,Home Office,92307,TEC-PH-10003589,43.176,3,0.2,15.1116
3113,CA-2013-150350,2013-08-24,2013-08-31,Standard Class,MS-17770,Consumer,98103,TEC-MA-10001972,837.6,3,0.2,62.82
3114,CA-2013-150350,2013-08-24,2013-08-31,Standard Class,MS-17770,Consumer,98103,OFF-EN-10002504,135.9,5,0,63.873
3115,CA-2013-150350,2013-08-24,2013-08-31,Standard Class,MS-17770,Consumer,98103,OFF-PA-10002160,34.68,6,0,16.9932
3116,CA-2013-150350,2013-08-24,2013-08-31,Standard Class,MS-17770,Consumer,98103,FUR-CH-10001973,532.704,6,0.2,-39.9528
3117,CA-2013-150350,2013-08-24,2013-08-31,Standard Class,MS-17770,Consumer,98103,OFF-AP-10001492,43.1,5,0,11.206
3118,CA-2013-150350,2013-08-24,2013-08-31,Standard Class,MS-17770,Consumer,98103,OFF-SU-10002189,15.88,4,0,0.1588
3129,CA-2011-136399,2011-12-16,2011-12-17,First Class,CC-12100,Home Office,90004,FUR-FU-10004090,44.46,2,0,14.6718
3130,CA-2011-136399,2011-12-16,2011-12-17,First Class,CC-12100,Home Office,90004,FUR-CH-10002602,241.568,2,0.2,18.1176
3131,CA-2011-136399,2011-12-16,2011-12-17,First Class,CC-12100,Home Office,90004,TEC-AC-10001142,395,5,0,39.5
3132,CA-2011-136399,2011-12-16,2011-12-17,First Class,CC-12100,Home Office,90004,TEC-PH-10004977,627.168,4,0.2,70.5564
3146,CA-2014-131828,2014-02-12,2014-02-14,Second Class,CS-11845,Corporate,98103,FUR-CH-10004495,963.136,4,0.2,108.3528
3147,CA-2014-131828,2014-02-12,2014-02-14,Second Class,CS-11845,Corporate,98103,TEC-PH-10002923,88.776,3,0.2,7.7679
3148,CA-2011-109218,2011-06-30,2011-07-03,Second Class,AR-10825,Corporate,90004,OFF-AR-10001374,32.4,5,0,10.368
3150,US-2011-109036,2011-12-20,2011-12-25,Standard Class,KH-16510,Consumer,98103,OFF-LA-10002043,31.05,3,0,14.904
3156,CA-2011-128986,2011-08-03,2011-08-05,Second Class,GH-14410,Home Office,85301,OFF-PA-10001289,93.024,3,0.2,33.7212
3162,CA-2011-153969,2011-09-21,2011-09-25,Standard Class,HF-14995,Consumer,94109,OFF-EN-10001990,15.56,2,0,7.3132
3163,CA-2011-153969,2011-09-21,2011-09-25,Standard Class,HF-14995,Consumer,94109,OFF-EN-10004483,78.35,5,0,36.8245
3164,CA-2011-153969,2011-09-21,2011-09-25,Standard Class,HF-14995,Consumer,94109,OFF-AR-10001615,59.52,3,0,15.4752
3165,CA-2011-153969,2011-09-21,2011-09-25,Standard Class,HF-14995,Consumer,94109,OFF-PA-10000327,38.52,9,0,17.334
3166,CA-2011-153969,2011-09-21,2011-09-25,Standard Class,HF-14995,Consumer,94109,TEC-PH-10001299,239.984,2,0.2,23.9984
3167,CA-2011-153969,2011-09-21,2011-09-25,Standard Class,HF-14995,Consumer,94109,OFF-PA-10002246,19.35,3,0,9.4815
3176,US-2014-132059,2014-09-24,2014-09-30,Standard Class,AP-10915,Consumer,80525,FUR-BO-10001811,180.588,2,0.7,-240.784
3177,US-2014-132059,2014-09-24,2014-09-30,Standard Class,AP-10915,Consumer,80525,TEC-AC-10003280,47.984,2,0.2,0.5998
3189,US-2014-146416,2014-10-21,2014-10-23,Second Class,JE-16165,Corporate,95695,OFF-LA-10003714,3.75,1,0,1.8
3190,US-2014-146416,2014-10-21,2014-10-23,Second Class,JE-16165,Corporate,95695,OFF-BI-10001787,20.928,4,0.2,7.5864
3198,CA-2012-149384,2012-07-10,2012-07-10,Same Day,EH-13945,Consumer,85281,OFF-BI-10003196,3.366,3,0.7,-2.244
3203,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Consumer,92037,TEC-PH-10002103,601.536,8,0.2,60.1536
3204,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Consumer,92037,TEC-AC-10004209,10.99,1,0,4.2861
3205,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Consumer,92037,FUR-FU-10000397,39.88,2,0,11.1664
3206,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Consumer,92037,OFF-PA-10002137,62.24,8,0,28.008
3207,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Consumer,92037,FUR-FU-10001867,53.2,5,0,14.896
3208,CA-2011-158372,2011-11-10,2011-11-16,Standard Class,RD-19900,Consumer,92037,OFF-LA-10000407,39.84,8,0,18.3264
3209,CA-2013-108882,2013-01-09,2013-01-15,Standard Class,LA-16780,Corporate,93727,TEC-AC-10000420,349.95,5,0,118.983
3210,CA-2013-108882,2013-01-09,2013-01-15,Standard Class,LA-16780,Corporate,93727,TEC-PH-10002726,377.928,9,0.2,141.723
3216,CA-2014-150189,2014-07-09,2014-07-11,First Class,VG-21790,Consumer,94403,OFF-LA-10002762,75.18,6,0,35.3346
3217,CA-2011-114433,2011-05-13,2011-05-17,Standard Class,NP-18325,Consumer,94601,TEC-AC-10002800,149.97,3,0,52.4895
3223,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,OFF-PA-10001838,9.408,2,0.2,3.4104
3224,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,OFF-FA-10003112,4.672,2,0.2,1.46
3225,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,TEC-PH-10001760,318.4,2,0.2,107.46
3226,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,OFF-EN-10004846,12.768,6,0.2,4.6284
3227,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,OFF-SU-10003567,15.36,2,0.2,-3.264
3228,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,TEC-PH-10001557,230.376,3,0.2,20.1579
3229,CA-2011-108189,2011-10-02,2011-10-05,First Class,ES-14080,Corporate,85281,TEC-AC-10003038,7.16,1,0.2,-0.0895
3235,CA-2013-138933,2013-04-25,2013-04-28,First Class,JL-15130,Consumer,92503,OFF-BI-10003355,3.984,1,0.2,1.3944
